"Statistiche Fantacalcio 2019-20 ",,,,,,,,,,,,,,,,
Id,R,Nome,Squadra,Pg,Mv,Mf,Gf,Gs,Rp,Rc,R+,R-,Ass,Amm,Esp,Au
4688,C,CAMAVINGA,Rennes,0,0,0,0,0,0,0,0,0,0,0,0,0
4689,D,SALIBA,"Saint Etienne",0,0,0,0,0,0,0,0,0,0,0,0,0
4690,C,SANGARE',Tolosa,0,0,0,0,0,0,0,0,0,0,0,0,0
4691,D,"BENDER S.","Bayer Leverkusen",0,0,0,0,0,0,0,0,0,0,0,0,0
4692,D,DRAGOVIC,"Bayer Leverkusen",0,0,0,0,0,0,0,0,0,0,0,0,0
4693,C,AMIRI,"Bayer Leverkusen",0,0,0,0,0,0,0,0,0,0,0,0,0
4694,C,ARANGUIZ,"Bayer Leverkusen",0,0,0,0,0,0,0,0,0,0,0,0,0
4695,C,BAUMGARTLINER,"Bayer Leverkusen",0,0,0,0,0,0,0,0,0,0,0,0,0
4696,C,BELLARABI,"Bayer Leverkusen",0,0,0,0,0,0,0,0,0,0,0,0,0
4697,C,"BENDER L.","Bayer Leverkusen",0,0,0,0,0,0,0,0,0,0,0,0,0
4698,C,DEMIRBAY,"Bayer Leverkusen",0,0,0,0,0,0,0,0,0,0,0,0,0
4699,C,"PAULINHO S.","Bayer Leverkusen",0,0,0,0,0,0,0,0,0,0,0,0,0
4700,D,MAI,"Bayern Monaco",0,0,0,0,0,0,0,0,0,0,0,0,0
4701,C,CUISANCE,"Bayern Monaco",0,0,0,0,0,0,0,0,0,0,0,0,0
4702,A,ARP,"Bayern Monaco",0,0,0,0,0,0,0,0,0,0,0,0,0
4703,A,"DAVIES A.","Bayern Monaco",0,0,0,0,0,0,0,0,0,0,0,0,0
4704,P,HITZ,"Borussia Dortmund",0,0,0,0,0,0,0,0,0,0,0,0,0
4705,D,BALERDI,"Borussia Dortmund",0,0,0,0,0,0,0,0,0,0,0,0,0
4706,D,PISZCZEK,"Borussia Dortmund",0,0,0,0,0,0,0,0,0,0,0,0,0
4707,D,SCHULZ,"Borussia Dortmund",0,0,0,0,0,0,0,0,0,0,0,0,0
4708,D,ZAGADOU,"Borussia Dortmund",0,0,0,0,0,0,0,0,0,0,0,0,0
4709,A,"BRUUN LARSEN",Hoffenheim,0,0,0,0,0,0,0,0,0,0,0,0,0
4710,D,BORNAUW,Colonia,0,0,0,0,0,0,0,0,0,0,0,0,0
4711,C,KOSTIC,"Eintracht Francoforte",0,0,0,0,0,0,0,0,0,0,0,0,0
4712,A,DOST,"Eintracht Francoforte",0,0,0,0,0,0,0,0,0,0,0,0,0
4713,A,JOVELJIC,"Eintracht Francoforte",0,0,0,0,0,0,0,0,0,0,0,0,0
4714,C,MAIER,"Hertha Berlino",0,0,0,0,0,0,0,0,0,0,0,0,0
4715,D,KADERABEK,Hoffenheim,0,0,0,0,0,0,0,0,0,0,0,0,0
4716,D,RIBEIRO,Hoffenheim,0,0,0,0,0,0,0,0,0,0,0,0,0
4717,P,"GULACSI ",Lipsia,0,0,0,0,0,0,0,0,0,0,0,0,0
4718,P,MVOGO,Lipsia,0,0,0,0,0,0,0,0,0,0,0,0,0
4719,D,AMPADU,Lipsia,0,0,0,0,0,0,0,0,0,0,0,0,0
4720,D,CANDIDO,Lipsia,0,0,0,0,0,0,0,0,0,0,0,0,0
4721,D,HALSTENBERG,Lipsia,0,0,0,0,0,0,0,0,0,0,0,0,0
4722,D,"KONATE' I.",Lipsia,0,0,0,0,0,0,0,0,0,0,0,0,0
4723,D,MUKIELE,Lipsia,0,0,0,0,0,0,0,0,0,0,0,0,0
4724,C,ADAMS,Lipsia,0,0,0,0,0,0,0,0,0,0,0,0,0
4725,C,DEMME,Napoli,0,0,0,0,0,0,0,0,0,0,0,0,0
4726,C,HAIDARA,Lipsia,0,0,0,0,0,0,0,0,0,0,0,0,0
4727,C,LAIMER,Lipsia,0,0,0,0,0,0,0,0,0,0,0,0,0
4728,C,NKUNKU,Lipsia,0,0,0,0,0,0,0,0,0,0,0,0,0
4729,C,"WOLF H.",Lipsia,0,0,0,0,0,0,0,0,0,0,0,0,0
4730,A,LOOKMAN,Lipsia,0,0,0,0,0,0,0,0,0,0,0,0,0
4731,A,"MATHEUS CUNHA","Hertha Berlino",0,0,0,0,0,0,0,0,0,0,0,0,0
4732,A,POULSEN,Lipsia,0,0,0,0,0,0,0,0,0,0,0,0,0
4733,D,KABAK,"Schalke 04",0,0,0,0,0,0,0,0,0,0,0,0,0
4734,D,"MIRANDA J","Schalke 04",0,0,0,0,0,0,0,0,0,0,0,0,0
4735,A,KUTUCU,"Schalke 04",0,0,0,0,0,0,0,0,0,0,0,0,0
4736,A,MATONDO,"Schalke 04",0,0,0,0,0,0,0,0,0,0,0,0,0
4737,A,SARGENT,"Werder Brema",0,0,0,0,0,0,0,0,0,0,0,0,0
4738,P,"MARTINEZ E.",Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0
4739,D,HOLDING,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0
4740,D,TIERNEY,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0
4741,C,CEBALLOS,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0
4742,C,WILLOCK,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0
4744,A,NELSON,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0
4745,C,GREALISH,"Aston Villa",0,0,0,0,0,0,0,0,0,0,0,0,0
4746,A,WESLEY,"Aston Villa",0,0,0,0,0,0,0,0,0,0,0,0,0
4747,C,FRASER,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0
4748,A,WILSON,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0
4749,C,BALUTA,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0
4750,C,MCNEIL,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0
4751,D,TOMORI,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0
4752,C,MOUNT,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0
4753,A,HUDSON-ODOI,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0
4754,P,LOSSL,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0
4755,D,HOLGATE,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0
4756,C,GBAMIN,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0
4757,P,"WARD D.","Leicester City",0,0,0,0,0,0,0,0,0,0,0,0,0
4758,D,BENKOVIC,"Leicester City",0,0,0,0,0,0,0,0,0,0,0,0,0
4759,D,EVANS,"Leicester City",0,0,0,0,0,0,0,0,0,0,0,0,0
4760,D,FUCHS,"Leicester City",0,0,0,0,0,0,0,0,0,0,0,0,0
4761,D,JUSTIN,"Leicester City",0,0,0,0,0,0,0,0,0,0,0,0,0
4762,D,MORGAN,"Leicester City",0,0,0,0,0,0,0,0,0,0,0,0,0
4763,C,ALBRIGHTON,"Leicester City",0,0,0,0,0,0,0,0,0,0,0,0,0
4764,C,BARNES,"Leicester City",0,0,0,0,0,0,0,0,0,0,0,0,0
4765,C,CHOUDHURY,"Leicester City",0,0,0,0,0,0,0,0,0,0,0,0,0
4766,C,"MENDY N.","Leicester City",0,0,0,0,0,0,0,0,0,0,0,0,0
4767,A,IHEANACHO,"Leicester City",0,0,0,0,0,0,0,0,0,0,0,0,0
4768,P,ADRIAN,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0
4769,D,HOEVER,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0
4770,C,LALLANA,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0
4771,C,OXLADE-CHAMBERLAIN,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0
4772,D,ANGELINO,Lipsia,0,0,0,0,0,0,0,0,0,0,0,0,0
4773,D,ZINCHENKO,"Manchester City",0,0,0,0,0,0,0,0,0,0,0,0,0
4774,D,ROJO,"Manchester United",0,0,0,0,0,0,0,0,0,0,0,0,0
4775,D,TUANZEBE,"Manchester United",0,0,0,0,0,0,0,0,0,0,0,0,0
4776,D,WAN-BISSAKA,"Manchester United",0,0,0,0,0,0,0,0,0,0,0,0,0
4777,C,MCTOMINAY,"Manchester United",0,0,0,0,0,0,0,0,0,0,0,0,0
4778,A,GREENWOOD,"Manchester United",0,0,0,0,0,0,0,0,0,0,0,0,0
4779,A,JAMES,"Manchester United",0,0,0,0,0,0,0,0,0,0,0,0,0
4781,A,PUKKI,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0
4782,D,VALERY,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0
4783,C,WARD-PROWSE,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0
4784,P,GAZZANIGA,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0
4785,D,WALKER-PETERS,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0
4786,C,SKIPP,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0
4787,C,QUINA,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0
4788,A,"SARR I.",Watford,0,0,0,0,0,0,0,0,0,0,0,0,0
4789,P,ROBERTO,Alavés,0,0,0,0,0,0,0,0,0,0,0,0,0
4790,D,BALBUENA,"West Ham",0,0,0,0,0,0,0,0,0,0,0,0,0
4791,D,CARDOSO,"West Ham",0,0,0,0,0,0,0,0,0,0,0,0,0
4792,D,CRESSWELL,"West Ham",0,0,0,0,0,0,0,0,0,0,0,0,0
4793,D,FREDERICKS,"West Ham",0,0,0,0,0,0,0,0,0,0,0,0,0
4794,D,MASUAKU,"West Ham",0,0,0,0,0,0,0,0,0,0,0,0,0
4795,C,LANZINI,"West Ham",0,0,0,0,0,0,0,0,0,0,0,0,0
4796,A,"AJETI A.","West Ham",0,0,0,0,0,0,0,0,0,0,0,0,0
4797,P,RUDDY,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0
4798,D,BENNETT,"Leicester City",0,0,0,0,0,0,0,0,0,0,0,0,0
4799,D,BOLY,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0
4800,D,COADY,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0
4801,D,DOHERTY,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0
4802,D,VINAGRE,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0
4803,C,GIBBS-WHITE,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0
4804,C,SAISS,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0
4805,C,"TRAORE' A",Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0
4806,D,"FELIPE A.","Atletico Madrid",0,0,0,0,0,0,0,0,0,0,0,0,0
4807,D,HERMOSO,"Atletico Madrid",0,0,0,0,0,0,0,0,0,0,0,0,0
4808,D,"RENAN LODI","Atletico Madrid",0,0,0,0,0,0,0,0,0,0,0,0,0
4809,C,"HERRERA H.","Atletico Madrid",0,0,0,0,0,0,0,0,0,0,0,0,0
4810,C,"LLORENTE M.","Atletico Madrid",0,0,0,0,0,0,0,0,0,0,0,0,0
4811,A,"JOAO FELIX","Atletico Madrid",0,0,0,0,0,0,0,0,0,0,0,0,0
4812,D,TODIBO,"Schalke 04",0,0,0,0,0,0,0,0,0,0,0,0,0
4813,C,ALENA,Betis,0,0,0,0,0,0,0,0,0,0,0,0,0
4814,C,"DE JONG F.",Barcellona,0,0,0,0,0,0,0,0,0,0,0,0,0
4815,C,PUIG,Barcellona,0,0,0,0,0,0,0,0,0,0,0,0,0
4816,D,"EMERSON ROYAL",Betis,0,0,0,0,0,0,0,0,0,0,0,0,0
4817,D,PEDRAZA,Betis,0,0,0,0,0,0,0,0,0,0,0,0,0
4818,C,CANALES,Betis,0,0,0,0,0,0,0,0,0,0,0,0,0
4819,C,LAINEZ,Betis,0,0,0,0,0,0,0,0,0,0,0,0,0
4820,A,IGLESIAS,Betis,0,0,0,0,0,0,0,0,0,0,0,0,0
4821,C,BELTRAN,"Celta Vigo",0,0,0,0,0,0,0,0,0,0,0,0,0
4822,C,ROCA,Espanyol,0,0,0,0,0,0,0,0,0,0,0,0,0
4823,A,"HERNANDEZ C.",Maiorca,0,0,0,0,0,0,0,0,0,0,0,0,0
4824,D,MILITAO,"Real Madrid",0,0,0,0,0,0,0,0,0,0,0,0,0
4825,C,"DIAZ B.","Real Madrid",0,0,0,0,0,0,0,0,0,0,0,0,0
4826,A,RODRYGO,"Real Madrid",0,0,0,0,0,0,0,0,0,0,0,0,0
4827,A,BARRENETXEA,"Real Sociedad",0,0,0,0,0,0,0,0,0,0,0,0,0
4828,A,ISAK,"Real Sociedad",0,0,0,0,0,0,0,0,0,0,0,0,0
4829,P,BONO,Siviglia,0,0,0,0,0,0,0,0,0,0,0,0,0
4830,D,CARRICO,Siviglia,0,0,0,0,0,0,0,0,0,0,0,0,0
4831,D,ESCUDERO,Siviglia,0,0,0,0,0,0,0,0,0,0,0,0,0
4832,D,KOUNDE',Siviglia,0,0,0,0,0,0,0,0,0,0,0,0,0
4834,D,REGUILON,Siviglia,0,0,0,0,0,0,0,0,0,0,0,0,0
4835,D,"SERGI GOMEZ",Siviglia,0,0,0,0,0,0,0,0,0,0,0,0,0
4837,C,GUDELJ,Siviglia,0,0,0,0,0,0,0,0,0,0,0,0,0
4838,C,JORDAN,Siviglia,0,0,0,0,0,0,0,0,0,0,0,0,0
4839,C,"TORRES O.",Siviglia,0,0,0,0,0,0,0,0,0,0,0,0,0
4840,A,DABBUR,Hoffenheim,0,0,0,0,0,0,0,0,0,0,0,0,0
4841,A,"DE JONG L.",Siviglia,0,0,0,0,0,0,0,0,0,0,0,0,0
4842,A,"MUNIR EL HADDADI",Siviglia,0,0,0,0,0,0,0,0,0,0,0,0,0
4843,A,GIL,Leganés,0,0,0,0,0,0,0,0,0,0,0,0,0
4845,D,"CORREIA T.",Valencia,0,0,0,0,0,0,0,0,0,0,0,0,0
4846,D,"COSTA J.",Valencia,0,0,0,0,0,0,0,0,0,0,0,0,0
4847,D,DIAKHABY,Valencia,0,0,0,0,0,0,0,0,0,0,0,0,0
4848,D,MANGALA,Valencia,0,0,0,0,0,0,0,0,0,0,0,0,0
4849,D,WASS,Valencia,0,0,0,0,0,0,0,0,0,0,0,0,0
4850,C,CHERYSHEV,Valencia,0,0,0,0,0,0,0,0,0,0,0,0,0
4851,C,COQUELIN,Valencia,0,0,0,0,0,0,0,0,0,0,0,0,0
4852,C,"LEE K.",Valencia,0,0,0,0,0,0,0,0,0,0,0,0,0
4853,C,"TORRES F.",Valencia,0,0,0,0,0,0,0,0,0,0,0,0,0
4854,D,PORRO,Valladolid,0,0,0,0,0,0,0,0,0,0,0,0,0
4855,C,MORLANES,Villarreal,0,0,0,0,0,0,0,0,0,0,0,0,0
4856,A,CHUKWUEZE,Villarreal,0,0,0,0,0,0,0,0,0,0,0,0,0
4857,A,MARTINELLI,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0
4858,D,"AARONS M.",Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0
4859,D,"NAVAS J.",Siviglia,0,0,0,0,0,0,0,0,0,0,0,0,0
4860,C,"FERNANDO REGES",Siviglia,0,0,0,0,0,0,0,0,0,0,0,0,0
4871,A,THURAM,"Borussia MGladbach",0,0,0,0,0,0,0,0,0,0,0,0,0
4872,A,RASHICA,"Werder Brema",0,0,0,0,0,0,0,0,0,0,0,0,0
4873,A,FATI,Barcellona,0,0,0,0,0,0,0,0,0,0,0,0,0
4874,D,"JAMES R.",Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0
4875,D,"WILLIAMS B.","Manchester United",0,0,0,0,0,0,0,0,0,0,0,0,0
4876,A,MINAMINO,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0
4877,A,HAALAND,"Borussia Dortmund",0,0,0,0,0,0,0,0,0,0,0,0,0
4884,A,"CARLES PEREZ",Roma,0,0,0,0,0,0,0,0,0,0,0,0,0
4892,C,SAELEMAEKERS,Milan,0,0,0,0,0,0,0,0,0,0,0,0,0
4900,C,PALACIOS,"Bayer Leverkusen",0,0,0,0,0,0,0,0,0,0,0,0,0
4901,C,"GEDSON FERNANDES",Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0
4902,C,OLMO,Lipsia,0,0,0,0,0,0,0,0,0,0,0,0,0
4903,A,BERGWIJN,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0
4904,D,MARI',Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0
4905,C,BERGE,"Sheffield Utd",0,0,0,0,0,0,0,0,0,0,0,0,0
4906,C,"BRUNO GUIMARAES","Olympique Lione",0,0,0,0,0,0,0,0,0,0,0,0,0
4907,D,SAKA,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0
4908,D,TANGANGA,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0
4909,C,CANTWELL,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0
4910,D,MINGS,"Aston Villa",0,0,0,0,0,0,0,0,0,0,0,0,0
4911,C,"DOUGLAS LUIZ","Aston Villa",0,0,0,0,0,0,0,0,0,0,0,0,0
4912,C,ODEGAARD,"Real Sociedad",0,0,0,0,0,0,0,0,0,0,0,0,0
4913,C,CAZORLA,Villarreal,0,0,0,0,0,0,0,0,0,0,0,0,0
4914,A,NIEDERLECHNER,Augsburg,0,0,0,0,0,0,0,0,0,0,0,0,0
4915,A,INGS,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0
4916,A,SLIMANI,Monaco,0,0,0,0,0,0,0,0,0,0,0,0,0
